id,title,author_name,conference_name,organization_name
805,COPDに対する非侵襲的呼吸管理：Non Invasive Respiratory Support（NIRS）,佐藤 晋,日本睡眠学会第49回定期学術集会,京都大学大学院医学研究科呼吸管理睡眠制御学
806,労働者世代の睡眠と健康の疫学的知見,井谷 修,日本睡眠学会第49回定期学術集会,国際医療福祉大学医学部公衆衛生学
807,睡眠に注目した「医師の働き方改革」：,和田 裕雄,日本睡眠学会第49回定期学術集会,順天堂大学大学院医学研究科公衆衛生学講座
808,社会時間圧力と睡眠負債,駒田 陽子,日本睡眠学会第49回定期学術集会,東京科学大学環境・社会理工学院
809,多様化する労働形態と睡眠,大塚雄一郎,日本睡眠学会第49回定期学術集会,日本大学医学部社会医学系公衆衛生学分野
810,ショウジョウバエにおける発達睡眠を制御する神経メカニズムの解明,逸見 知世,日本睡眠学会第49回定期学術集会,東京大学大学院理学系研究科生物科学専攻／
811,抑制性神経におけるCaMKIIの睡眠恒常性制御における役割,大出 晃士,日本睡眠学会第49回定期学術集会,東京大学大学院医学系研究科機能生物専攻システムズ薬理
812,幼若期ストレスは睡眠障害とドーパミン受容体変化を介して雄マウスの注意欠陥を,牧野 祐一,日本睡眠学会第49回定期学術集会,東京大学国際高等研究所ニューロインテリジェンス国際研究機構
813,視床正中核群の覚醒制御,山形 朋子,日本睡眠学会第49回定期学術集会,東邦大学医学部医学科解剖学講座微細形態学分野／
814,生活リズム健康法～伝えるべき知識と睡眠改善,田中 秀樹,日本睡眠学会第49回定期学術集会,広島国際大学健康科学部心理学科
815,学校現場における子どもたちの生活リズムに関する課題,綾部 直子,日本睡眠学会第49回定期学術集会,秋田大学教育文化学部
816,学校現場のニーズを鑑みた睡眠教育の実践,笹澤 吉明,日本睡眠学会第49回定期学術集会,琉球大学教育学部
817,保護者を巻き込んだ睡眠教育,古谷 真樹,日本睡眠学会第49回定期学術集会,神戸大学大学院人間発達環境学研究科
818,個別最適な睡眠スケジュール法に基づく睡眠教育の効果,田村 典久,日本睡眠学会第49回定期学術集会,広島大学大学院人間社会科学研究科
819,中枢性過眠症の基礎知識と医療福祉的な支援,神林 崇,日本睡眠学会第49回定期学術集会,筑波大学国際統合睡眠医科学研究機構／茨城県立こころの医療センター
820,ナルコレプシーと共に歩んだ学生生活とこれからの不安,巻幡 健介,日本睡眠学会第49回定期学術集会,特定非営利活動法人（ＮＰＯ）
821,児童思春期に好発する概日リズム睡眠・覚醒障害／睡眠不足症候群の基礎知識,志村 哲祥,日本睡眠学会第49回定期学術集会,東京医科大学睡眠学講座・精神医学分野／ NPO 法人睡眠リズム障害患者会 Rhythm and Sleep ／
822,思春期から睡眠障害と生きることー仲間と居場所の重要性についてー,堀内 祐奈,日本睡眠学会第49回定期学術集会,小児睡眠障害・慢性疲労症候群当事者団体「おひさまの家」
823,ふたりはプリキュア！マックス夜型              社会的困難に負けないぞ編,矢澤絵美理,日本睡眠学会第49回定期学術集会,特定非営利活動法人睡眠リズム障害患者会 Rhythm and Sleep
824,さまざまな形の遠隔医療,富田 康弘,日本睡眠学会第49回定期学術集会,虎の門病院睡眠呼吸器科
825,睡眠医療におけるD to P,高江洲義和,日本睡眠学会第49回定期学術集会,琉球大学大学院医学研究科精神病態医学講座
826,睡眠医療におけるD to P with D,林田 健一,日本睡眠学会第49回定期学術集会,医療法人社団 SSC   スリープ・サポートクリニック
827,睡眠医療におけるD to D,吉嶺 裕之,日本睡眠学会第49回定期学術集会,社会医療法人春回会      井上病院
828,プログラム医療機器を用いた不眠症診療,上野 太郎,日本睡眠学会第49回定期学術集会,サスメド株式会社
829,健康指標としての睡眠休養感,吉池 卓也,日本睡眠学会第49回定期学術集会,国立精神・神経医療研究センター         精神保健研究所    睡眠・覚醒障害研究部
830,身体健康・生活習慣と睡眠休養感,大塚雄一郎,日本睡眠学会第49回定期学術集会,日本大学医学部社会医学系公衆衛生学分野
831,精神健康と睡眠休養感,金子 宜之,日本睡眠学会第49回定期学術集会,日本大学医学部精神医学系精神医学分野
832,ライフステージと睡眠休養感,高野 裕太,日本睡眠学会第49回定期学術集会,東京医科大学睡眠学講座／公益財団法人神経研究所
833,パラソムニア疑い症例における併存睡眠関連疾患の重要性,大倉 睦美,日本睡眠学会第49回定期学術集会,朝日大学歯学部総合医科学講座内科学／朝日大学病院睡眠医療センター
834,パラソムニア疑い症例における内分泌疾患,宮本 雅之,日本睡眠学会第49回定期学術集会,獨協医科大学病院睡眠医療センター
835,睡眠関連摂食障害と binge eating の関連性をめぐって,井上 雄一,日本睡眠学会第49回定期学術集会,東京医科大学睡眠学講座／睡眠総合ケアクリニック代々木
836,非定型のパラソムニアと覚醒障害の多様な表現型,普天間国博,日本睡眠学会第49回定期学術集会,琉球大学大学院医学研究科精神病態医学講座
837,睡眠関連疾患におけるRWAの臨床的意義,咲間 妙子,日本睡眠学会第49回定期学術集会,帝京大学医療技術学部臨床検査学科
838,夜勤交替勤務による健康リスクと安全リスクの低減,丸山 崇,日本睡眠学会第49回定期学術集会,産業医科大学医学部第 1 生理学
839,シフトワークと光環境とメラトニン,樋口 重和,日本睡眠学会第49回定期学術集会,九州大学大学院芸術工学研究院人間生活デザイン部門
840,生体リズムの性差とシフトワーク,本間 あや,日本睡眠学会第49回定期学術集会,北海道大学大学院医学研究院      耳鼻咽喉科・頭頸部外科学教室
841,IT技術を用いたシフトワーカーの健康問題への取り組み：シフトワーカーの脱同調量の,中村 元,日本睡眠学会第49回定期学術集会,東日本電信電話株式会社
842,睡眠医学の現在と未来～睡眠健診の実現に向けて～,上田 泰己,日本睡眠学会第49回定期学術集会,東京大学大学院医学系研究科／久留米大学分子生命科学研究所
843,在宅睡眠脳波計測によって見えて来た、睡眠の主観･客観評価の乖離,柳沢 正史,日本睡眠学会第49回定期学術集会,筑波大学国際統合睡眠医科学研究機構（WPI-IIIS）
844,「ながはまコホート」とエビデンスに基づく、睡眠時無呼吸検査・治療の重要性,陳 和夫,日本睡眠学会第49回定期学術集会,日本大学医学部内科学系睡眠学分野睡眠医学・呼吸管理学講座／同附属板橋病院睡眠センター
845,睡眠健診におけるPVTの活用,谷川 武,日本睡眠学会第49回定期学術集会,順天堂大学大学院医学研究科公衆衛生学講座
846,呼吸器内科の立場から見た睡眠時無呼吸の診断・治療,村瀬 公彦,日本睡眠学会第49回定期学術集会,京都大学大学院医学研究科呼吸不全先進医療講座
847,循環器病と睡眠呼吸障害～最近のトピックと今後の展望～,三阪 智史,日本睡眠学会第49回定期学術集会,福島県立医科大学医学部循環器内科学講座／福島県立医科大学医学部地域先端循環器病治療学講座
848,てんかんと閉塞性睡眠時無呼吸症候群,神 一敬,日本睡眠学会第49回定期学術集会,東北大学大学院医学系研究科てんかん学分野
849,睡眠呼吸障害と鼻呼吸の関係,井下 綾子,日本睡眠学会第49回定期学術集会,順天堂大学医学部耳鼻咽喉科学講座
850,小児の睡眠呼吸障害における歯科的治療の根拠とその課題,津田 緩子,日本睡眠学会第49回定期学術集会,九州大学病院口腔総合診療科
851,本当は眠りたい子ども達 ～大人が子ども達の睡眠の守り人になる～,星野 恭子,日本睡眠学会第49回定期学術集会,昌仁醫修会   瀬川記念小児神経学クリニック
852,ごはんで治そう 生活リズム ～子どもの時間栄養学～,古谷 彰子,日本睡眠学会第49回定期学術集会,愛国学園短期大学家政科／早稲田大学ナノ・ライフ創新研究機構
853,小児科医の立場から「朝、起きられない」を考える,呉 宗憲,日本睡眠学会第49回定期学術集会,東京医科大学小児科・思春期科学分野
